cdr type,cdr datetime,call duration,last calling cellid,user_id
MtSMSRecord,20180713112654,,,7566424924061690786
MtCallRecord,20180713112547,,,5740167774144696826
MoCallRecord,20180713112618,,20438.0,2904246429460337242
MtCallRecord,20180713112618,,,2904246429460337242
MoCallRecord,20180713112547,,20771.0,5740167774144696826
OutGatewayRecord,20180713112327,,12052.0,6900146641643522313
MoCallRecord,20180713112327,,12052.0,6900146641643522313
MoCallRecord,20180713112631,,22456.0,3253941548519489321
MtCallRecord,20180713112631,,,3253941548519489321
MoCallRecord,20180713112645,,12212.0,4693161214531375729
MtCallRecord,20180713112645,,,4693161214531375729
MoCallRecord,20180713112648,,10191.0,3093627248496439175
MtCallRecord,20180713112648,,,3093627248496439175
MoCallRecord,20180713112633,,34354.0,6031317240630462728
MtCallRecord,20180713112633,,,6031317240630462728
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112643,,20481.0,6852299314100861456
MtCallRecord,20180713112643,,,6852299314100861456
MoCallRecord,20180713111952,,22454.0,7159961100002978624
MtCallRecord,20180713111952,,,7159961100002978624
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MtCallRecord,20180713112631,,,7031285785518441234
MoCallRecord,20180713112646,,10056.0,4689322723448875947
MoCallRecord,20180713112631,,20621.0,7031285785518441234
MoCallRecord,20180713112639,,10061.0,4351442791163798653
MtCallRecord,20180713112639,,,4351442791163798653
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MoSMSRecord,20180713112655,,22091.0,5274155303896662747
OutGatewayRecord,20180713112649,,21013.0,6028002596171365229
MoCallRecord,20180713112649,,21013.0,6028002596171365229
MoCallRecord,20180713112629,,20372.0,1872463456222551268
MtCallRecord,20180713112629,,,1872463456222551268
MoCallRecord,20180713112346,,12071.0,1493475215583010454
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112647,,20683.0,784385768230812908
MtCallRecord,20180713112647,,,784385768230812908
MtSMSRecord,20180713112654,,,3384066821637594455
MtCallRecord,20180713112628,,,6719179354850247094
MoCallRecord,20180713112619,,20393.0,9014245147314649761
MtCallRecord,20180713112619,,,9014245147314649761
MoCallRecord,20180713112628,,12102.0,6719179354850247094
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112643,,12222.0,8389671709178460542
MtCallRecord,20180713112643,,,8389671709178460542
MoCallRecord,20180713112628,,12803.0,5183462941437046587
MtCallRecord,20180713112628,,,5183462941437046587
MtSMSRecord,20180713112655,,,1374531408938763180
MoCallRecord,20180713112623,,20304.0,8841322034265783348
MtCallRecord,20180713112623,,,8841322034265783348
MoCallRecord,20180713112629,,10081.0,7919986056672283891
MtCallRecord,20180713112629,,,7919986056672283891
MoCallRecord,20180713112655,,20783.0,4295368421429028454
MtCallRecord,20180713112655,,,4295368421429028454
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112654,,,2360232289363115828
MoCallRecord,20180713112632,,12051.0,6986993053939394199
MtCallRecord,20180713112632,,,6986993053939394199
MtCallRecord,20180713112158,,,4068063853605418430
MoCallRecord,20180713112646,,35117.0,3973403989608121232
MtCallRecord,20180713112646,,,3973403989608121232
MoCallRecord,20180713112158,,22452.0,4068063853605418430
MoCallRecord,20180713112607,,35085.0,5713757658375633673
MtCallRecord,20180713112607,,,5713757658375633673
MoSMSRecord,20180713112654,,14022.0,4012799261310599515
MoCallRecord,20180713112633,,20682.0,6593726060656797688
MtCallRecord,20180713112633,,,6593726060656797688
MtSMSRecord,20180713112655,,,3384066821637594455
MoSMSRecord,20180713112655,,12264.0,5537601676702482771
MtCallRecord,20180713112625,,,7375864107826792737
MoCallRecord,20180713112550,,14211.0,8141485232960027286
OutGatewayRecord,20180713112550,,14211.0,8141485232960027286
MtSMSRecord,20180713112654,,,7569070441703867230
MoCallRecord,20180713112600,,12063.0,3467455288185348675
OutGatewayRecord,20180713112600,,12063.0,3467455288185348675
MoCallRecord,20180713112629,,34116.0,6300139845172406054
MtCallRecord,20180713112629,,,6300139845172406054
MoCallRecord,20180713112647,,12022.0,4960887954139823904
MtCallRecord,20180713112647,,,4960887954139823904
MtSMSRecord,20180713112655,,,3384066821637594455
IncGatewayRecord,20180713111851,,10132.0,2542967582004645997
MtCallRecord,20180713111851,,,2542967582004645997
MoCallRecord,20180713112617,,22127.0,147175598966926093
MtCallRecord,20180713112617,,,147175598966926093
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MtCallRecord,20180713112647,,,6027519917470451711
MoCallRecord,20180713112647,,14181.0,6027519917470451711
MtSMSRecord,20180713112654,,,7566424924061690786
MoCallRecord,20180713112623,,22214.0,3086814620577789622
MtSMSRecord,20180713112654,,,6820442458578500418
MoCallRecord,20180713112643,,14167.0,6095647628010259946
MtCallRecord,20180713112643,,,6095647628010259946
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112622,,12222.0,2386886288890023760
MtCallRecord,20180713112622,,,2386886288890023760
MoCallRecord,20180713112638,,22311.0,3732021604375623239
OutGatewayRecord,20180713112638,,22311.0,3732021604375623239
MoCallRecord,20180713112634,,14052.0,3201109382016867892
MtCallRecord,20180713112634,,,3201109382016867892
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112558,,14302.0,3065428424135889546
MtCallRecord,20180713112558,,,3065428424135889546
MtSMSRecord,20180713112655,,,3384066821637594455
MtCallRecord,20180713112609,,,2606420556559327838
MoCallRecord,20180713112609,,14072.0,2606420556559327838
MtCallRecord,20180713112630,,,3206018459815718706
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112618,,34671.0,5808179984542242136
MtCallRecord,20180713112618,,,5808179984542242136
MtSMSRecord,20180713112654,,,2360232289363115828
MtSMSRecord,20180713112655,,,6820442458578500418
MoCallRecord,20180713112641,,14141.0,2891248760947813093
MtCallRecord,20180713112641,,,2891248760947813093
IncGatewayRecord,20180713112512,,10381.0,4924461442596569198
MtCallRecord,20180713112512,,,4924461442596569198
MtCallRecord,20180713112506,,,2134269024143477848
MoCallRecord,20180713112417,,14332.0,7564202173143670207
MtCallRecord,20180713112417,,,7564202173143670207
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MtCallRecord,20180713112503,,,5298862554527499784
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112503,,14167.0,5298862554527499784
MoCallRecord,20180713112633,,12053.0,4418670224369429999
MtCallRecord,20180713112633,,,4418670224369429999
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,2360232289363115828
MoCallRecord,20180713112647,,21144.0,3158418683233443452
MoCallRecord,20180713112635,,12043.0,6410455046757852374
MtCallRecord,20180713112635,,,6410455046757852374
IncGatewayRecord,20180713112632,,34821.0,2994042477456722677
MtCallRecord,20180713112632,,,2994042477456722677
MoCallRecord,20180713112557,,35305.0,6155827416532704524
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112542,,20401.0,5119027537753656209
MtCallRecord,20180713112542,,,5119027537753656209
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,6211017301540342850
MoCallRecord,20180713112651,,20583.0,576372101079306202
MtSMSRecord,20180713112655,,,3384066821637594455
MoSMSRecord,20180713112655,,10034.0,6638206440396375519
MtCallRecord,20180713112644,,,2494062397375589106
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,2360232289363115828
MoCallRecord,20180713112644,,14346.0,2494062397375589106
MtSMSRecord,20180713112655,,,2360232289363115828
MoCallRecord,20180713112640,,20221.0,6092837102314596939
MtCallRecord,20180713112640,,,6092837102314596939
OutGatewayRecord,20180713112655,,20337.0,6890684058003901597
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,2360232289363115828
MtSMSRecord,20180713112654,,,3384066821637594455
IncGatewayRecord,20180713112425,,20401.0,5544306498179983766
MtCallRecord,20180713112425,,,5544306498179983766
OutGatewayRecord,20180713112611,,10057.0,8007767665197290076
MoCallRecord,20180713112611,,10057.0,8007767665197290076
MtSMSRecord,20180713112654,,,7566424924061690786
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112649,,21091.0,5420062306194381279
MtCallRecord,20180713112649,,,5420062306194381279
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,7566424924061690786
MoCallRecord,20180713112636,,34732.0,8531080347831802113
MtCallRecord,20180713112636,,,8531080347831802113
MoCallRecord,20180713112407,,21054.0,1140780932039903791
MtCallRecord,20180713112407,,,1140780932039903791
MoCallRecord,20180713112559,,22232.0,3972777504192175384
MtCallRecord,20180713112559,,,3972777504192175384
MtSMSRecord,20180713112655,,,7566424924061690786
MtSMSRecord,20180713112654,,,6820442458578500418
MtSMSRecord,20180713112654,,,3384066821637594455
MoSMSRecord,20180713112654,,14073.0,8652326682120930666
MtCallRecord,20180713112637,,,6097599652305105882
MoCallRecord,20180713112637,,14302.0,6097599652305105882
MtSMSRecord,20180713112654,,,2360232289363115828
MoCallRecord,20180713112645,,34998.0,4827499762263957764
OutGatewayRecord,20180713112645,,34998.0,4827499762263957764
MoCallRecord,20180713112624,,22311.0,5948963116947287907
MtCallRecord,20180713112624,,,5948963116947287907
MoCallRecord,20180713112645,,34522.0,3377675176183000872
MoSMSRecord,20180713112655,,20433.0,6115529294805700382
MoCallRecord,20180713112650,,22382.0,8460828731928264217
MtCallRecord,20180713112650,,,8460828731928264217
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,5454588270257965541
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112651,,12091.0,8979256421626744242
MtCallRecord,20180713112651,,,8979256421626744242
MoCallRecord,20180713112610,,14182.0,4259234500161511499
MtCallRecord,20180713112610,,,4259234500161511499
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112550,,34281.0,752113648337111747
MtCallRecord,20180713112550,,,752113648337111747
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112641,,12802.0,4716068519942970504
MtCallRecord,20180713112641,,,4716068519942970504
MtCallRecord,20180713112517,,,4004746237354915899
MoCallRecord,20180713112517,,35167.0,4004746237354915899
MoCallRecord,20180713112643,,20891.0,1144349667903198753
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112422,,22453.0,5552101891435685085
MtCallRecord,20180713112422,,,5552101891435685085
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,6213509167247245458
MtSMSRecord,20180713112654,,,7566424924061690786
IncGatewayRecord,20180713112654,,34766.0,5110648738927009507
MtCallRecord,20180713112654,,,5110648738927009507
MoCallRecord,20180713112641,,21133.0,3818220115943636890
OutGatewayRecord,20180713112641,,21133.0,3818220115943636890
MoCallRecord,20180713112648,,34808.0,4883297777932513275
MtCallRecord,20180713112648,,,4883297777932513275
IncGatewayRecord,20180713112629,,22181.0,9222788873534588611
MtCallRecord,20180713112629,,,9222788873534588611
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,2360232289363115828
MtSMSRecord,20180713112655,,,3384066821637594455
MtCallRecord,20180713112635,,,8573729136361165329
MoCallRecord,20180713112649,,14263.0,3907928550839912611
MtCallRecord,20180713112649,,,3907928550839912611
MoCallRecord,20180713112629,,40577.0,994687741322546845
MtCallRecord,20180713112629,,,994687741322546845
IncGatewayRecord,20180713112639,,10056.0,1119294953325811843
MtCallRecord,20180713112639,,,1119294953325811843
ForwardCallRecord,20180713112629,,,994687741322546845
MtCallRecord,20180713112629,,,994687741322546845
MoCallRecord,20180713112645,,12091.0,5796973161981501709
MtCallRecord,20180713112645,,,5796973161981501709
MoCallRecord,20180713112619,,34759.0,4409719483507332411
MtCallRecord,20180713112619,,,4409719483507332411
MoCallRecord,20180713112509,,12101.0,4945158373978651706
MtCallRecord,20180713112509,,,4945158373978651706
MoCallRecord,20180713112634,,22381.0,1240017414123303254
MtCallRecord,20180713112634,,,1240017414123303254
MtSMSRecord,20180713112654,,,3384066821637594455
MoSMSRecord,20180713112655,,14208.0,6901873786687563426
MtSMSRecord,20180713112655,,,7566424924061690786
MoCallRecord,20180713112629,,12236.0,335433579850245242
MtCallRecord,20180713112629,,,335433579850245242
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
IncGatewayRecord,20180713112627,,14012.0,7241572109938495244
MtCallRecord,20180713112627,,,7241572109938495244
MoCallRecord,20180713112640,,22157.0,1514016545419443775
MtCallRecord,20180713112640,,,1514016545419443775
MoSMSRecord,20180713112654,,12123.0,4981862098642734491
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MtCallRecord,20180713112503,,,4223922650381122173
MoCallRecord,20180713112503,,10064.0,4223922650381122173
MoCallRecord,20180713112625,,20724.0,3577967799772781921
MtSMSRecord,20180713112654,,,6647700916843399878
MoCallRecord,20180713112646,,34362.0,8663064456199096461
MtCallRecord,20180713112646,,,8663064456199096461
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,2360232289363115828
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112233,,10313.0,55053812741206788
MtCallRecord,20180713112233,,,55053812741206788
IncGatewayRecord,20180713112432,,20357.0,7186395829392347344
MtCallRecord,20180713112432,,,7186395829392347344
MoCallRecord,20180713112639,,20773.0,4427090178069987302
MtCallRecord,20180713112639,,,4427090178069987302
IncGatewayRecord,20180713112613,,10183.0,106635634226933272
MtCallRecord,20180713112613,,,106635634226933272
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112619,,34094.0,8834374401838011645
MtCallRecord,20180713112619,,,8834374401838011645
MoCallRecord,20180713112624,,20388.0,2318841119144670890
MoCallRecord,20180713112653,,10041.0,5877380627445945600
MtCallRecord,20180713112653,,,5877380627445945600
MoCallRecord,20180713112630,,20992.0,3951092158935515252
MtCallRecord,20180713112630,,,3951092158935515252
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112528,,34860.0,3174877008330426036
MtCallRecord,20180713112528,,,3174877008330426036
MoCallRecord,20180713112610,,20291.0,8615129002175346011
MtCallRecord,20180713112610,,,8615129002175346011
MoCallRecord,20180713112619,,40556.0,1140519549888893064
MtCallRecord,20180713112619,,,1140519549888893064
MoCallRecord,20180713112648,,10172.0,4904762028032409316
MoSMSRecord,20180713112655,,40555.0,1111796094960076210
MoCallRecord,20180713112643,,20623.0,4425931781374462822
MtCallRecord,20180713112643,,,4425931781374462822
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,3384066821637594455
MoSMSRecord,20180713112655,,34676.0,8134061983504315306
MoCallRecord,20180713112548,,12221.0,2578961590383397557
MtCallRecord,20180713112548,,,2578961590383397557
MoCallRecord,20180713112639,,34998.0,8401743163737896532
MtCallRecord,20180713112639,,,8401743163737896532
MtSMSRecord,20180713112654,,,7566424924061690786
MoCallRecord,20180713112625,,22483.0,8676032079211323831
MtCallRecord,20180713112625,,,8676032079211323831
MtCallRecord,20180713112645,,,8258733271117802522
MoCallRecord,20180713112645,,20891.0,8258733271117802522
MoCallRecord,20180713112631,,20213.0,2906421851512041966
MtCallRecord,20180713112631,,,2906421851512041966
MtSMSRecord,20180713112655,,,7566424924061690786
MtSMSRecord,20180713112655,,,7566424924061690786
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112625,,12053.0,8124948555926368134
MtCallRecord,20180713112625,,,8124948555926368134
MoCallRecord,20180713112608,,34999.0,5731288175490405772
MoCallRecord,20180713112606,,22381.0,6999349197986007739
MtCallRecord,20180713112606,,,6999349197986007739
MoCallRecord,20180713112524,,22451.0,3336747568554367659
OutGatewayRecord,20180713112524,,22451.0,3336747568554367659
MoCallRecord,20180713112355,,10227.0,4314669222787154403
MtCallRecord,20180713112355,,,4314669222787154403
MtCallRecord,20180713112638,,,1690384316673075235
MoSMSRecord,20180713112655,,12023.0,333452128890947023
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112638,,40163.0,1690384316673075235
MtSMSRecord,20180713112654,,,3384066821637594455
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112634,,22104.0,223691094229874677
MtCallRecord,20180713112634,,,223691094229874677
MtSMSRecord,20180713112654,,,3384066821637594455
MoCallRecord,20180713112645,,34658.0,3360538546248974417
MoSMSRecord,20180713112654,,14233.0,5347675193639131603
MtCallRecord,20180713112615,,,7727299128948838337
MtCallRecord,20180713112620,,,665185007221343778
MoCallRecord,20180713112615,,12122.0,7727299128948838337
MoCallRecord,20180713112620,,10072.0,665185007221343778
OutGatewayRecord,20180713112627,,14141.0,1541768931481180982
MoCallRecord,20180713112627,,14141.0,1541768931481180982
MoCallRecord,20180713112609,,14291.0,6583627344399487712
MtCallRecord,20180713112609,,,6583627344399487712
MoCallRecord,20180713112609,,14022.0,6118447326023139697
MtCallRecord,20180713112609,,,6118447326023139697
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112632,,12202.0,1030254353505028622
MtCallRecord,20180713112632,,,1030254353505028622
MoCallRecord,20180713112629,,20782.0,7503492989640015918
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112627,,10372.0,4250657235977460106
MtCallRecord,20180713112627,,,4250657235977460106
IncGatewayRecord,20180713112558,,20991.0,3564228524225063083
MtCallRecord,20180713112558,,,3564228524225063083
MoCallRecord,20180713112634,,22381.0,6912769563075819355
MtCallRecord,20180713112634,,,6912769563075819355
MtSMSRecord,20180713112656,,,3384066821637594455
MoSMSRecord,20180713112656,,34995.0,8199005124846542591
MtSMSRecord,20180713112656,,,7566424924061690786
MtSMSRecord,20180713112656,,,7566424924061690786
MtSMSRecord,20180713112656,,,7885901416598670176
MoSMSRecord,20180713112655,,22231.0,6050782557970802551
MoSMSRecord,20180713112655,,22321.0,7039999924331029283
MoCallRecord,20180713112606,,20103.0,6862461023177655556
MtCallRecord,20180713112606,,,6862461023177655556
MtCallRecord,20180713112603,,,123872989026987106
MoSMSRecord,20180713112656,,35098.0,5454588270257965541
MoCallRecord,20180713112608,,12092.0,8722660029802245716
MtCallRecord,20180713112608,,,8722660029802245716
MoCallRecord,20180713112649,,21041.0,4251076041404356447
MoCallRecord,20180713112603,,20391.0,123872989026987106
MoCallRecord,20180713112644,,10177.0,5003279725503954405
MtCallRecord,20180713112644,,,5003279725503954405
MoCallRecord,20180713112442,,20882.0,8502990533604969486
MtCallRecord,20180713112442,,,8502990533604969486
MtSMSRecord,20180713112656,,,4888687938595279393
MtSMSRecord,20180713112656,,,2360232289363115828
MtSMSRecord,20180713112656,,,6820442458578500418
MoCallRecord,20180713112653,,34090.0,5221204048459943307
MoCallRecord,20180713112616,,34800.0,8111493766042215081
OutGatewayRecord,20180713112616,,34800.0,8111493766042215081
MoCallRecord,20180713112627,,35077.0,7029780521394012469
MtCallRecord,20180713112627,,,7029780521394012469
MoCallRecord,20180713112347,,14232.0,659746013555428612
MtCallRecord,20180713112347,,,659746013555428612
MtSMSRecord,20180713112656,,,7304286893272605299
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112656,,,2597726393854323656
MoCallRecord,20180713112642,,14133.0,964658133055930483
MtCallRecord,20180713112642,,,964658133055930483
MoCallRecord,20180713112645,,10062.0,2667222098127879995
OutGatewayRecord,20180713112645,,10062.0,2667222098127879995
MoCallRecord,20180713112641,,10371.0,4578970680257086683
MtCallRecord,20180713112641,,,4578970680257086683
MoCallRecord,20180713112639,,22157.0,3152133904772890659
MtCallRecord,20180713112639,,,3152133904772890659
MoCallRecord,20180713112603,,20273.0,1443127662504577748
MtCallRecord,20180713112603,,,1443127662504577748
MtSMSRecord,20180713112656,,,2360232289363115828
MtSMSRecord,20180713112656,,,3384066821637594455
MtCallRecord,20180713112639,,,9197886447445606228
MoCallRecord,20180713112639,,20823.0,9197886447445606228
MoCallRecord,20180713112637,,12102.0,4837469329624099752
MtCallRecord,20180713112637,,,4837469329624099752
MoCallRecord,20180713112635,,20112.0,6283852897465687943
MtCallRecord,20180713112635,,,6283852897465687943
MtSMSRecord,20180713112656,,,3384066821637594455
MoSMSRecord,20180713112656,,22481.0,7728842740525718979
MtSMSRecord,20180713112657,,,3384066821637594455
MtCallRecord,20180713112628,,,8551592555575162901
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112628,,20703.0,8551592555575162901
MoSMSRecord,20180713112656,,12803.0,3343001278816873732
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112638,,12211.0,405378652840866883
MtCallRecord,20180713112638,,,405378652840866883
MoCallRecord,20180713112630,,20339.0,4842478058178647240
MtCallRecord,20180713112630,,,4842478058178647240
MoCallRecord,20180713112642,,22251.0,4981189090538518834
MtCallRecord,20180713112642,,,4981189090538518834
MoSMSRecord,20180713112657,,14217.0,65882729548209189
MtCallRecord,20180713112516,,,2639353965182770814
MtSMSRecord,20180713112655,,,4196362511153441302
MoCallRecord,20180713112516,,20101.0,2639353965182770814
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112615,,20304.0,5390795274072830477
MtCallRecord,20180713112615,,,5390795274072830477
MoCallRecord,20180713112641,,34123.0,3145589521262637868
MtCallRecord,20180713112641,,,3145589521262637868
MtSMSRecord,20180713112656,,,3318051455217685515
MoSMSRecord,20180713112656,,20222.0,511108252140127305
MoCallRecord,20180713112610,,10141.0,141788125850219797
MtCallRecord,20180713112610,,,141788125850219797
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112655,,,7566424924061690786
MoCallRecord,20180713112630,,20991.0,930381263249214831
MtCallRecord,20180713112630,,,930381263249214831
MtSMSRecord,20180713112656,,,6213509167247245458
MoCallRecord,20180713112651,,22202.0,8256110405508854758
MoCallRecord,20180713112650,,22463.0,560044734218785991
MtCallRecord,20180713112650,,,560044734218785991
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112643,,20271.0,5826315651986060682
MtCallRecord,20180713112643,,,5826315651986060682
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112650,,34182.0,1609246708040719930
MtCallRecord,20180713112650,,,1609246708040719930
MoCallRecord,20180713112655,,21021.0,4184528964699469710
OutGatewayRecord,20180713112655,,21021.0,4184528964699469710
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112627,,12163.0,5178285994243191193
MtCallRecord,20180713112627,,,5178285994243191193
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112627,,20221.0,2957449932558522747
MtCallRecord,20180713112627,,,2957449932558522747
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112655,,,1172789910692583045
MoCallRecord,20180713112636,,34291.0,8891265570892516568
MtCallRecord,20180713112636,,,8891265570892516568
MoCallRecord,20180713112604,,22411.0,3910002005990214017
OutGatewayRecord,20180713112604,,22411.0,3910002005990214017
MoCallRecord,20180713112641,,20463.0,450588192303050023
MtCallRecord,20180713112641,,,450588192303050023
MoCallRecord,20180713112637,,22263.0,7630812957235660709
MtCallRecord,20180713112637,,,7630812957235660709
MoCallRecord,20180713112602,,20642.0,2611773171398138742
MtCallRecord,20180713112602,,,2611773171398138742
MtSMSRecord,20180713112656,,,3388885410516373073
MtCallRecord,20180713112651,,,7479126893459918023
MoCallRecord,20180713112554,,14332.0,883311440636461208
MtCallRecord,20180713112554,,,883311440636461208
MoCallRecord,20180713112651,,22454.0,7479126893459918023
MtCallRecord,20180713112645,,,8656266485322752407
MoCallRecord,20180713112645,,10281.0,8656266485322752407
OutGatewayRecord,20180713112656,,,4993153460614897523
MoCallRecord,20180713112630,,14062.0,5643843199945205595
MtCallRecord,20180713112630,,,5643843199945205595
ForwardCallRecord,20180713112656,,,4993153460614897523
MtCallRecord,20180713112656,,,4993153460614897523
MtSMSRecord,20180713112657,,,6412828271272520845
MoCallRecord,20180713112656,,40252.0,4993153460614897523
MoCallRecord,20180713112625,,40375.0,7375864107826792737
MoCallRecord,20180713112629,,20307.0,6960083769703486556
MtCallRecord,20180713112629,,,6960083769703486556
MoCallRecord,20180713112646,,22193.0,1664499605273379729
MtCallRecord,20180713112646,,,1664499605273379729
MtSMSRecord,20180713112655,,,2360232289363115828
MtCallRecord,20180713112608,,,1116982123869892984
MoCallRecord,20180713112608,,22313.0,1116982123869892984
MoCallRecord,20180713112642,,10338.0,6145900872463809437
MtCallRecord,20180713112642,,,6145900872463809437
MtSMSRecord,20180713112656,,,4440029760068581443
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112657,,,7566424924061690786
MoCallRecord,20180713112625,,14133.0,2586137427308263442
MtCallRecord,20180713112625,,,2586137427308263442
MtSMSRecord,20180713112656,,,6647700916843399878
MoCallRecord,20180713112500,,22382.0,2017967282246894315
MtCallRecord,20180713112500,,,2017967282246894315
MoCallRecord,20180713112620,,35582.0,3588356043464810687
MtCallRecord,20180713112620,,,3588356043464810687
MoCallRecord,20180713112538,,12213.0,7076697749502428167
MtCallRecord,20180713112538,,,7076697749502428167
MtSMSRecord,20180713112656,,,6766153947758062725
IncGatewayRecord,20180713112640,,10166.0,4078208413294430348
MtCallRecord,20180713112640,,,4078208413294430348
MoCallRecord,20180713112629,,22272.0,4883373532478850012
MtCallRecord,20180713112629,,,4883373532478850012
MtSMSRecord,20180713112656,,,6820442458578500418
MoCallRecord,20180713112626,,34552.0,6742614091326932917
MtCallRecord,20180713112626,,,6742614091326932917
IncGatewayRecord,20180713112638,,14252.0,3765527515760493894
MtCallRecord,20180713112638,,,3765527515760493894
MoCallRecord,20180713112432,,12083.0,7933755548901276268
MtCallRecord,20180713112432,,,7933755548901276268
MoCallRecord,20180713112607,,34968.0,5700911484638358641
MtCallRecord,20180713112607,,,5700911484638358641
MtCallRecord,20180713112610,,,608429063135582401
MoCallRecord,20180713112610,,14033.0,608429063135582401
IncGatewayRecord,20180713112630,,22032.0,6658925056901345068
MtCallRecord,20180713112630,,,6658925056901345068
MtCallRecord,20180713112621,,,7512274535149664547
MoCallRecord,20180713112621,,35015.0,7512274535149664547
MoCallRecord,20180713112630,,35543.0,3206018459815718706
MoCallRecord,20180713112635,,10182.0,2637425110249861077
MtCallRecord,20180713112635,,,2637425110249861077
MoCallRecord,20180713112625,,34073.0,5901611902770503906
MtCallRecord,20180713112625,,,5901611902770503906
MtSMSRecord,20180713112655,,,7566424924061690786
MoCallRecord,20180713112610,,35747.0,403202602316115058
MtCallRecord,20180713112610,,,403202602316115058
MoSMSRecord,20180713112656,,10262.0,8166520902082524575
MoCallRecord,20180713112526,,12013.0,1865693783684338159
MtCallRecord,20180713112526,,,1865693783684338159
MoCallRecord,20180713112635,,12024.0,4778153704144694413
MtCallRecord,20180713112635,,,4778153704144694413
MoCallRecord,20180713112506,,34640.0,2134269024143477848
MtSMSRecord,20180713112655,,,3384066821637594455
MtSMSRecord,20180713112655,,,6647700916843399878
